id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_02610_c05,diffusion,0.050048828125,0.05,21.06791026181325,0.1899439001579436,0.013255719095468521,0.8452010154724121,0.2648557424545288
s2_beijing_patch_2023_01941_c70,diffusion,0.70001220703125,0.7,9.760751579619814,0.005949028486724212,0.1903412789106369,0.7722121477127075,0.2719113826751709
s2_beijing_patch_2023_01572_c50,diffusion,0.5,0.5,11.234352790834773,0.04286358971548226,0.13624247908592224,0.7588105797767639,0.2724849581718445
s2_beijing_patch_2023_02572_c30,diffusion,0.29998779296875,0.3,13.293096094951519,0.020183832392757367,0.0786985456943512,0.7992144227027893,0.26233917474746704
s2_beijing_patch_2023_02121_c10,diffusion,0.10003662109375,0.1,18.469515193137937,0.2377800141879397,0.02699526771903038,0.7186011672019958,0.2698538601398468
s2_beijing_patch_2023_01594_c30,diffusion,0.29998779296875,0.3,13.425894184616936,0.07365236352494048,0.08245305716991425,0.7171832919120789,0.27485471963882446
s2_beijing_patch_2023_02480_c50,diffusion,0.5,0.5,11.394791912788843,0.03512226208701933,0.13720270991325378,0.7092329263687134,0.27440541982650757
s2_beijing_patch_2023_00840_c05,diffusion,0.050048828125,0.05,21.222398817002745,0.2665360692022872,0.013994194567203522,0.7518723011016846,0.27961084246635437
s2_beijing_patch_2023_02979_c70,diffusion,0.70001220703125,0.7,10.017627441162013,0.010785848746508418,0.19115760922431946,0.6916335225105286,0.2730775475502014
s2_beijing_patch_2023_01942_c50,diffusion,0.5,0.5,10.988704493209728,0.0077594287667447,0.133029967546463,0.7820316553115845,0.266059935092926
s2_beijing_patch_2023_01249_c50,diffusion,0.5,0.5,10.956463626214006,0.00785134267900223,0.13388139009475708,0.8863539695739746,0.26776278018951416
s2_beijing_patch_2023_01200_c30,diffusion,0.29998779296875,0.3,13.159785313243962,0.017824096368503087,0.08237581700086594,0.8733126521110535,0.2745972275733948
s2_beijing_patch_2023_01564_c10,diffusion,0.10003662109375,0.1,18.14271327503559,0.084960740875892,0.026876255869865417,0.7760789394378662,0.2686641812324524
s2_beijing_patch_2023_01878_c30,diffusion,0.29998779296875,0.3,13.619689482191015,0.0836365982757782,0.08087869733572006,0.7512908577919006,0.2696066200733185
s2_beijing_patch_2023_02406_c70,diffusion,0.70001220703125,0.7,9.551406451490479,0.006259445236109426,0.18630975484848022,0.8121784925460815,0.26615214347839355
s2_beijing_patch_2023_00041_c05,diffusion,0.050048828125,0.05,21.00937751727498,0.3498752618850664,0.014294260181486607,0.8038782477378845,0.2856062948703766
