step,epoch,t,sample_loss,batch_loss
54983,21,-1,,0.009900
54988,21,-1,,0.076600
54993,21,-1,,0.045100
54998,21,-1,,0.010000
55003,21,-1,,0.016500
55008,21,-1,,0.029500
55013,21,-1,,0.015600
55018,21,-1,,0.014500
55023,21,-1,,0.011500
55028,21,-1,,0.044300
55033,21,-1,,0.015400
55038,21,-1,,0.011600
55043,21,-1,,0.011500
55048,21,-1,,0.010900
55053,21,-1,,0.011100
55058,21,-1,,0.020400
55063,21,-1,,0.011300
55068,21,-1,,0.035500
55073,21,-1,,0.141000
55078,21,-1,,0.018200
55083,21,-1,,0.013200
55088,21,-1,,0.009600
55093,21,-1,,0.046300
55098,21,-1,,0.022000
55103,21,-1,,0.018600
55108,21,-1,,0.099800
55113,21,-1,,0.018900
55118,21,-1,,0.016400
55123,21,-1,,0.029600
55125,21,-1,,0.029600
55125,22,-1,,0.016100
55129,22,-1,,0.010000
55134,22,-1,,0.031000
55139,22,-1,,0.014900
55144,22,-1,,0.100500
55149,22,-1,,0.010400
55154,22,-1,,0.010200
55159,22,-1,,0.014600
55164,22,-1,,0.024500
55169,22,-1,,0.011800
55174,22,-1,,0.010100
55179,22,-1,,0.022700
55184,22,-1,,0.011800
55189,22,-1,,0.209600
55194,22,-1,,0.016200
55199,22,-1,,0.023800
55204,22,-1,,0.013200
55209,22,-1,,0.014500
55214,22,-1,,0.016100
55219,22,-1,,0.012600
55224,22,-1,,0.045600
55229,22,-1,,0.020200
55234,22,-1,,0.009200
55239,22,-1,,0.024900
55244,22,-1,,0.029900
55249,22,-1,,0.048300
55254,22,-1,,0.020100
55259,22,-1,,0.012600
55264,22,-1,,0.010200
55269,22,-1,,0.082100
55274,22,-1,,0.017300
55279,22,-1,,0.048900
55284,22,-1,,0.012700
55289,22,-1,,0.027400
55294,22,-1,,0.015600
55299,22,-1,,0.029100
55304,22,-1,,0.019100
55309,22,-1,,0.018800
55314,22,-1,,0.011300
55319,22,-1,,0.018300
55324,22,-1,,0.015200
55329,22,-1,,0.125900
55334,22,-1,,0.015000
55339,22,-1,,0.077600
55344,22,-1,,0.012700
55349,22,-1,,0.027600
55354,22,-1,,0.028800
55359,22,-1,,0.018200
55364,22,-1,,0.040500
55369,22,-1,,0.010000
55374,22,-1,,0.019100
55379,22,-1,,0.015600
55384,22,-1,,0.009100
55389,22,-1,,0.014800
55394,22,-1,,0.018400
55399,22,-1,,0.070700
55404,22,-1,,0.021800
55409,22,-1,,0.030700
55414,22,-1,,0.017500
55419,22,-1,,0.018700
55424,22,-1,,0.052300
55429,22,-1,,0.014100
55434,22,-1,,0.020500
55439,22,-1,,0.011500
55444,22,-1,,0.014600
55449,22,-1,,0.017800
55454,22,-1,,0.018300
55459,22,-1,,0.019600
55464,22,-1,,0.016700
55469,22,-1,,0.012000
55474,22,-1,,0.039300
55479,22,-1,,0.014500
55484,22,-1,,0.009300
55489,22,-1,,0.042500
55494,22,-1,,0.042900
55499,22,-1,,0.015200
55504,22,-1,,0.009500
55509,22,-1,,0.016600
55514,22,-1,,0.013000
55519,22,-1,,0.031100
55524,22,-1,,0.014400
55529,22,-1,,0.011000
55534,22,-1,,0.039800
55539,22,-1,,0.144100
55544,22,-1,,0.016900
55549,22,-1,,0.204500
55554,22,-1,,0.010900
55559,22,-1,,0.022600
55564,22,-1,,0.020400
55569,22,-1,,0.026500
55574,22,-1,,0.012300
55579,22,-1,,0.021100
55584,22,-1,,0.016400
55589,22,-1,,0.012800
55594,22,-1,,0.013100
55599,22,-1,,0.026200
55604,22,-1,,0.010700
55609,22,-1,,0.011300
55614,22,-1,,0.043500
55619,22,-1,,0.054600
55624,22,-1,,0.016400
55629,22,-1,,0.057100
55634,22,-1,,0.010200
55639,22,-1,,0.025900
55644,22,-1,,0.014000
55649,22,-1,,0.069100
55654,22,-1,,0.017800
55659,22,-1,,0.012500
55664,22,-1,,0.031900
55669,22,-1,,0.013500
55674,22,-1,,0.043200
55679,22,-1,,0.014700
55684,22,-1,,0.234500
55689,22,-1,,0.015600
55694,22,-1,,0.027100
55699,22,-1,,0.039100
55704,22,-1,,0.014000
55709,22,-1,,0.012200
55714,22,-1,,0.027800
55719,22,-1,,0.032000
55724,22,-1,,0.037500
55729,22,-1,,0.017400
55734,22,-1,,0.010300
55739,22,-1,,0.076100
55744,22,-1,,0.097800
55749,22,-1,,0.017700
55754,22,-1,,0.019500
55759,22,-1,,0.107400
55764,22,-1,,0.050600
55769,22,-1,,0.012000
55774,22,-1,,0.013400
55779,22,-1,,0.026700
55784,22,-1,,0.014300
55789,22,-1,,0.081300
55794,22,-1,,0.011200
55799,22,-1,,0.020800
55804,22,-1,,0.018700
55809,22,-1,,0.013800
55814,22,-1,,0.015600
55819,22,-1,,0.033100
55824,22,-1,,0.056100
55829,22,-1,,0.012100
55834,22,-1,,0.022200
55839,22,-1,,0.054300
55844,22,-1,,0.020000
55849,22,-1,,0.012200
55854,22,-1,,0.016200
55859,22,-1,,0.010700
55864,22,-1,,0.010100
55869,22,-1,,0.011300
55874,22,-1,,0.010700
55879,22,-1,,0.033100
55884,22,-1,,0.013700
55889,22,-1,,0.018000
55894,22,-1,,0.011600
55899,22,-1,,0.014600
55904,22,-1,,0.016200
55909,22,-1,,0.010000
55914,22,-1,,0.017900
55919,22,-1,,0.012300
55924,22,-1,,0.019200
55929,22,-1,,0.067500
55934,22,-1,,0.012600
55939,22,-1,,0.078000
55944,22,-1,,0.010400
55949,22,-1,,0.009100
55954,22,-1,,0.013500
55959,22,-1,,0.035100
55964,22,-1,,0.018600
55969,22,-1,,0.019300
55974,22,-1,,0.033600
55979,22,-1,,0.012800
55984,22,-1,,0.025400
55989,22,-1,,0.030600
55994,22,-1,,0.009700
55999,22,-1,,0.029100
56004,22,-1,,0.011600
56009,22,-1,,0.037500
56014,22,-1,,0.009700
56019,22,-1,,0.040700
56024,22,-1,,0.010300
56029,22,-1,,0.011200
56034,22,-1,,0.010600
56039,22,-1,,0.014800
56044,22,-1,,0.036900
56049,22,-1,,0.114600
56054,22,-1,,0.026400
56059,22,-1,,0.026100
56064,22,-1,,0.040500
56069,22,-1,,0.009900
56074,22,-1,,0.015400
56079,22,-1,,0.043900
56084,22,-1,,0.020800
56089,22,-1,,0.014900
56094,22,-1,,0.057900
56099,22,-1,,0.011000
56104,22,-1,,0.017700
56109,22,-1,,0.012400
56114,22,-1,,0.012700
56119,22,-1,,0.160700
56124,22,-1,,0.020000
56129,22,-1,,0.017100
56134,22,-1,,0.019800
56139,22,-1,,0.060300
56144,22,-1,,0.133900
56149,22,-1,,0.011100
56154,22,-1,,0.023600
56159,22,-1,,0.017700
56164,22,-1,,0.048900
56169,22,-1,,0.013700
56174,22,-1,,0.029800
56179,22,-1,,0.038300
56184,22,-1,,0.015900
56189,22,-1,,0.020900
56194,22,-1,,0.009600
56199,22,-1,,0.012100
56204,22,-1,,0.019400
56209,22,-1,,0.008600
56214,22,-1,,0.014500
56219,22,-1,,0.016300
56224,22,-1,,0.010700
56229,22,-1,,0.013700
56234,22,-1,,0.019800
56239,22,-1,,0.058900
56244,22,-1,,0.011200
56249,22,-1,,0.021600
56254,22,-1,,0.024100
56259,22,-1,,0.026900
56264,22,-1,,0.009800
56269,22,-1,,0.021800
56274,22,-1,,0.051300
56279,22,-1,,0.016800
56284,22,-1,,0.022700
56289,22,-1,,0.011900
56294,22,-1,,0.021600
56299,22,-1,,0.016000
56304,22,-1,,0.027100
56309,22,-1,,0.010200
56314,22,-1,,0.016600
56319,22,-1,,0.012600
56324,22,-1,,0.022200
56329,22,-1,,0.018800
56334,22,-1,,0.063200
56339,22,-1,,0.215900
56344,22,-1,,0.025000
56349,22,-1,,0.017900
56354,22,-1,,0.015900
56359,22,-1,,0.015000
56364,22,-1,,0.012000
56369,22,-1,,0.011200
56374,22,-1,,0.162200
56379,22,-1,,0.024100
56384,22,-1,,0.021800
56389,22,-1,,0.017500
56394,22,-1,,0.035700
56399,22,-1,,0.012500
56404,22,-1,,0.021100
56409,22,-1,,0.141600
56414,22,-1,,0.017900
56419,22,-1,,0.029500
56424,22,-1,,0.131600
56429,22,-1,,0.013400
56434,22,-1,,0.014100
56439,22,-1,,0.027700
56444,22,-1,,0.014700
56449,22,-1,,0.011000
56454,22,-1,,0.020100
56459,22,-1,,0.014400
56464,22,-1,,0.019300
56469,22,-1,,0.019700
56474,22,-1,,0.093100
56479,22,-1,,0.019400
56484,22,-1,,0.014000
56489,22,-1,,0.011300
56494,22,-1,,0.016900
56499,22,-1,,0.016200
56504,22,-1,,0.099200
56509,22,-1,,0.014500
56514,22,-1,,0.017500
56519,22,-1,,0.033600
56524,22,-1,,0.016100
56529,22,-1,,0.010400
56534,22,-1,,0.023700
56539,22,-1,,0.296900
56544,22,-1,,0.036200
56549,22,-1,,0.021600
56554,22,-1,,0.065400
56559,22,-1,,0.013100
56564,22,-1,,0.010200
56569,22,-1,,0.014100
56574,22,-1,,0.020700
56579,22,-1,,0.052900
56584,22,-1,,0.042300
56589,22,-1,,0.032800
56594,22,-1,,0.012800
56599,22,-1,,0.009600
56604,22,-1,,0.009700
56609,22,-1,,0.010600
56614,22,-1,,0.023300
56619,22,-1,,0.135500
56624,22,-1,,0.013200
56629,22,-1,,0.011900
56634,22,-1,,0.013700
56639,22,-1,,0.014600
56644,22,-1,,0.012800
56649,22,-1,,0.015300
56654,22,-1,,0.011100
56659,22,-1,,0.013700
56664,22,-1,,0.022000
56669,22,-1,,0.030600
56674,22,-1,,0.016000
56679,22,-1,,0.046800
56684,22,-1,,0.022900
56689,22,-1,,0.034100
56694,22,-1,,0.050100
56699,22,-1,,0.013600
56704,22,-1,,0.028900
56709,22,-1,,0.032000
56714,22,-1,,0.017100
56719,22,-1,,0.025500
56724,22,-1,,0.042600
56729,22,-1,,0.012700
56734,22,-1,,0.015300
56739,22,-1,,0.027600
56744,22,-1,,0.016500
56749,22,-1,,0.020300
56754,22,-1,,0.012700
56759,22,-1,,0.045300
56764,22,-1,,0.021200
56769,22,-1,,0.048000
56774,22,-1,,0.011200
56779,22,-1,,0.041700
56784,22,-1,,0.011500
56789,22,-1,,0.016500
56794,22,-1,,0.011100
56799,22,-1,,0.014800
56804,22,-1,,0.009700
56809,22,-1,,0.025400
56814,22,-1,,0.012900
56819,22,-1,,0.018100
56824,22,-1,,0.009200
56829,22,-1,,0.011900
56834,22,-1,,0.020500
56839,22,-1,,0.014600
56844,22,-1,,0.013600
56849,22,-1,,0.010100
56854,22,-1,,0.011500
56859,22,-1,,0.092500
56864,22,-1,,0.081100
56869,22,-1,,0.013800
56874,22,-1,,0.010700
56879,22,-1,,0.027600
56884,22,-1,,0.015900
56889,22,-1,,0.014600
56894,22,-1,,0.059100
56899,22,-1,,0.068500
56904,22,-1,,0.065300
56909,22,-1,,0.012800
56914,22,-1,,0.016000
56919,22,-1,,0.012200
56924,22,-1,,0.035300
56929,22,-1,,0.032600
56934,22,-1,,0.010900
56939,22,-1,,0.018000
56944,22,-1,,0.013100
56949,22,-1,,0.013700
56954,22,-1,,0.030800
56959,22,-1,,0.019300
56964,22,-1,,0.011500
56969,22,-1,,0.014300
56974,22,-1,,0.012200
56979,22,-1,,0.015400
56984,22,-1,,0.012800
56989,22,-1,,0.017400
56994,22,-1,,0.016700
56999,22,-1,,0.015400
57004,22,-1,,0.010300
57009,22,-1,,0.101800
57014,22,-1,,0.010600
57019,22,-1,,0.038000
57024,22,-1,,0.025400
57029,22,-1,,0.011400
57034,22,-1,,0.032800
57039,22,-1,,0.024800
57044,22,-1,,0.023000
57049,22,-1,,0.018000
57054,22,-1,,0.009000
57059,22,-1,,0.063600
57064,22,-1,,0.013300
57069,22,-1,,0.012300
57074,22,-1,,0.009200
57079,22,-1,,0.010800
57084,22,-1,,0.016000
57089,22,-1,,0.011800
57094,22,-1,,0.023800
57099,22,-1,,0.024000
57104,22,-1,,0.009400
57109,22,-1,,0.017900
57114,22,-1,,0.012400
57119,22,-1,,0.009000
57124,22,-1,,0.013800
57129,22,-1,,0.013700
57134,22,-1,,0.027900
57139,22,-1,,0.012100
57144,22,-1,,0.028000
57149,22,-1,,0.021500
57154,22,-1,,0.011700
57159,22,-1,,0.012800
57164,22,-1,,0.010000
57169,22,-1,,0.015700
57174,22,-1,,0.026300
57179,22,-1,,0.062600
57184,22,-1,,0.014300
57189,22,-1,,0.009100
57194,22,-1,,0.010900
57199,22,-1,,0.012000
57204,22,-1,,0.021100
57209,22,-1,,0.014300
57214,22,-1,,0.013500
57219,22,-1,,0.014100
57224,22,-1,,0.017000
57229,22,-1,,0.012200
57234,22,-1,,0.016600
57239,22,-1,,0.009500
57244,22,-1,,0.010100
57249,22,-1,,0.019300
57254,22,-1,,0.010900
57259,22,-1,,0.015800
57264,22,-1,,0.014800
57269,22,-1,,0.127600
57274,22,-1,,0.015700
57279,22,-1,,0.011500
57284,22,-1,,0.107700
57289,22,-1,,0.011800
57294,22,-1,,0.012100
57299,22,-1,,0.009200
57304,22,-1,,0.014100
57309,22,-1,,0.011600
57314,22,-1,,0.028100
57319,22,-1,,0.014300
57324,22,-1,,0.018400
57329,22,-1,,0.014500
57334,22,-1,,0.165600
57339,22,-1,,0.013400
57344,22,-1,,0.015400
57349,22,-1,,0.036200
57354,22,-1,,0.021300
57359,22,-1,,0.014200
57364,22,-1,,0.030100
57369,22,-1,,0.013100
57374,22,-1,,0.015900
57379,22,-1,,0.010200
57384,22,-1,,0.010600
57389,22,-1,,0.009700
57394,22,-1,,0.009900
57399,22,-1,,0.116100
57404,22,-1,,0.016200
57409,22,-1,,0.018000
57414,22,-1,,0.019300
57419,22,-1,,0.010200
57424,22,-1,,0.013200
57429,22,-1,,0.071100
57434,22,-1,,0.014500
57439,22,-1,,0.009500
57444,22,-1,,0.056000
57449,22,-1,,0.015200
57454,22,-1,,0.012200
57459,22,-1,,0.032200
57464,22,-1,,0.069800
57469,22,-1,,0.019300
57474,22,-1,,0.009500
57479,22,-1,,0.009400
57484,22,-1,,0.015500
57489,22,-1,,0.015200
57494,22,-1,,0.014800
57499,22,-1,,0.011400
57504,22,-1,,0.020500
57509,22,-1,,0.013200
57514,22,-1,,0.046800
57519,22,-1,,0.017400
57524,22,-1,,0.020300
57529,22,-1,,0.013000
57534,22,-1,,0.094300
57539,22,-1,,0.014000
57544,22,-1,,0.022300
57549,22,-1,,0.024200
57554,22,-1,,0.014700
57559,22,-1,,0.038000
57564,22,-1,,0.010800
57569,22,-1,,0.313900
57574,22,-1,,0.020100
57579,22,-1,,0.035800
57584,22,-1,,0.013500
57589,22,-1,,0.047000
57594,22,-1,,0.011500
57599,22,-1,,0.133400
57604,22,-1,,0.012900
57609,22,-1,,0.065400
57614,22,-1,,0.023100
57619,22,-1,,0.014300
57624,22,-1,,0.218100
57629,22,-1,,0.010800
57634,22,-1,,0.025600
57639,22,-1,,0.010000
57644,22,-1,,0.056600
57649,22,-1,,0.010200
57654,22,-1,,0.012000
57659,22,-1,,0.011700
57664,22,-1,,0.013000
57669,22,-1,,0.020100
57674,22,-1,,0.016200
57679,22,-1,,0.015800
57684,22,-1,,0.052500
57689,22,-1,,0.047100
57694,22,-1,,0.016800
57699,22,-1,,0.082200
57704,22,-1,,0.012000
57709,22,-1,,0.019000
57714,22,-1,,0.013000
57719,22,-1,,0.055100
57724,22,-1,,0.015400
57729,22,-1,,0.017600
57734,22,-1,,0.014000
57739,22,-1,,0.029900
57744,22,-1,,0.035300
57749,22,-1,,0.087700
57750,22,-1,,0.087700
57750,23,-1,,0.013400
57754,23,-1,,0.011900
57759,23,-1,,0.009700
57764,23,-1,,0.011900
57769,23,-1,,0.013800
57774,23,-1,,0.012000
57779,23,-1,,0.023800
57784,23,-1,,0.095600
57789,23,-1,,0.036700
57794,23,-1,,0.090300
57799,23,-1,,0.076000
57804,23,-1,,0.009100
57809,23,-1,,0.428400
57814,23,-1,,0.020800
57819,23,-1,,0.025400
57824,23,-1,,0.016900
57829,23,-1,,0.011300
57834,23,-1,,0.009500
57839,23,-1,,0.014200
57844,23,-1,,0.042800
57849,23,-1,,0.019000
57854,23,-1,,0.016400
57859,23,-1,,0.099500
57864,23,-1,,0.076600
57869,23,-1,,0.013100
57874,23,-1,,0.039200
57879,23,-1,,0.010600
57884,23,-1,,0.043900
57889,23,-1,,0.027400
57894,23,-1,,0.012300
57899,23,-1,,0.037700
57904,23,-1,,0.088500
57909,23,-1,,0.019000
57914,23,-1,,0.139400
57919,23,-1,,0.138200
57924,23,-1,,0.011000
57929,23,-1,,0.023500
57934,23,-1,,0.015200
57939,23,-1,,0.012100
57944,23,-1,,0.019500
57949,23,-1,,0.016600
57954,23,-1,,0.031800
57959,23,-1,,0.014500
57964,23,-1,,0.017500
57969,23,-1,,0.014300
57974,23,-1,,0.015100
57979,23,-1,,0.013200
57984,23,-1,,0.014500
57989,23,-1,,0.035600
57994,23,-1,,0.011000
57999,23,-1,,0.021700
58004,23,-1,,0.012700
58009,23,-1,,0.009500
58014,23,-1,,0.032600
58019,23,-1,,0.059400
58024,23,-1,,0.028100
58029,23,-1,,0.016900
58034,23,-1,,0.115900
58039,23,-1,,0.013300
58044,23,-1,,0.016000
58049,23,-1,,0.028000
58054,23,-1,,0.013000
58059,23,-1,,0.009600
58064,23,-1,,0.012500
58069,23,-1,,0.015200
58074,23,-1,,0.053600
58079,23,-1,,0.023600
58084,23,-1,,0.023000
58089,23,-1,,0.031800
58094,23,-1,,0.015500
58099,23,-1,,0.016100
58104,23,-1,,0.013100
58109,23,-1,,0.014700
58114,23,-1,,0.018500
58119,23,-1,,0.012200
58124,23,-1,,0.013400
58129,23,-1,,0.011400
58134,23,-1,,0.021100
58139,23,-1,,0.018300
58144,23,-1,,0.025900
58149,23,-1,,0.012300
58154,23,-1,,0.009200
58159,23,-1,,0.010900
58164,23,-1,,0.030000
58169,23,-1,,0.027600
58174,23,-1,,0.009600
58179,23,-1,,0.011100
58184,23,-1,,0.039000
58189,23,-1,,0.025600
58194,23,-1,,0.013300
58199,23,-1,,0.018000
58204,23,-1,,0.015600
58209,23,-1,,0.016600
58214,23,-1,,0.022600
58219,23,-1,,0.009200
58224,23,-1,,0.022000
58229,23,-1,,0.046500
58234,23,-1,,0.020400
58239,23,-1,,0.023800
58244,23,-1,,0.029300
58249,23,-1,,0.011200
58254,23,-1,,0.010500
58259,23,-1,,0.062800
58264,23,-1,,0.010300
58269,23,-1,,0.044300
58274,23,-1,,0.014400
58279,23,-1,,0.012300
58284,23,-1,,0.010600
58289,23,-1,,0.040000
58294,23,-1,,0.013600
58299,23,-1,,0.020500
58304,23,-1,,0.237900
58309,23,-1,,0.138100
58314,23,-1,,0.019100
58319,23,-1,,0.010900
58324,23,-1,,0.012900
58329,23,-1,,0.047800
58334,23,-1,,0.017900
58339,23,-1,,0.009100
58344,23,-1,,0.020600
58349,23,-1,,0.037000
58354,23,-1,,0.026500
58359,23,-1,,0.026000
58364,23,-1,,0.016600
58369,23,-1,,0.013700
58374,23,-1,,0.062500
58379,23,-1,,0.009500
58384,23,-1,,0.053600
58389,23,-1,,0.014500
58394,23,-1,,0.047300
58399,23,-1,,0.008800
58404,23,-1,,0.015900
58409,23,-1,,0.026900
58414,23,-1,,0.014200
58419,23,-1,,0.017200
58424,23,-1,,0.010500
58429,23,-1,,0.011500
58434,23,-1,,0.009300
58439,23,-1,,0.020700
58444,23,-1,,0.046300
58449,23,-1,,0.012000
58454,23,-1,,0.212000
58459,23,-1,,0.010900
58464,23,-1,,0.009700
58469,23,-1,,0.031900
58474,23,-1,,0.008700
58479,23,-1,,0.014200
58484,23,-1,,0.026700
58489,23,-1,,0.020200
58494,23,-1,,0.019400
58499,23,-1,,0.008800
58504,23,-1,,0.010900
58509,23,-1,,0.023200
58514,23,-1,,0.055800
58519,23,-1,,0.011400
58524,23,-1,,0.038600
58529,23,-1,,0.018300
58534,23,-1,,0.009000
58539,23,-1,,0.039400
58544,23,-1,,0.015700
58549,23,-1,,0.078800
58554,23,-1,,0.023400
58559,23,-1,,0.010600
58564,23,-1,,0.016600
58569,23,-1,,0.015200
58574,23,-1,,0.056300
58579,23,-1,,0.012000
58584,23,-1,,0.012300
58589,23,-1,,0.051200
58594,23,-1,,0.011300
58599,23,-1,,0.016300
58604,23,-1,,0.044800
58609,23,-1,,0.021600
58614,23,-1,,0.052100
58619,23,-1,,0.029000
58624,23,-1,,0.018500
58629,23,-1,,0.015100
58634,23,-1,,0.024700
58639,23,-1,,0.014100
58644,23,-1,,0.010200
58649,23,-1,,0.010900
58654,23,-1,,0.013000
58659,23,-1,,0.015600
58664,23,-1,,0.027800
58669,23,-1,,0.013400
58674,23,-1,,0.015300
58679,23,-1,,0.014000
58684,23,-1,,0.013000
58689,23,-1,,0.016800
58694,23,-1,,0.200700
58699,23,-1,,0.013700
58704,23,-1,,0.014800
58709,23,-1,,0.023200
58714,23,-1,,0.048600
58719,23,-1,,0.009000
58724,23,-1,,0.142800
58729,23,-1,,0.011300
58734,23,-1,,0.030600
58739,23,-1,,0.010500
58744,23,-1,,0.119600
58749,23,-1,,0.011200
58754,23,-1,,0.060900
58759,23,-1,,0.013700
58764,23,-1,,0.012200
58769,23,-1,,0.033000
58774,23,-1,,0.051900
58779,23,-1,,0.059400
58784,23,-1,,0.013900
58789,23,-1,,0.011000
58794,23,-1,,0.015300
58799,23,-1,,0.039600
58804,23,-1,,0.025800
58809,23,-1,,0.013200
58814,23,-1,,0.013100
58819,23,-1,,0.024800
58824,23,-1,,0.009900
58829,23,-1,,0.010100
58834,23,-1,,0.014900
58839,23,-1,,0.015100
58844,23,-1,,0.020000
58849,23,-1,,0.227000
58854,23,-1,,0.112100
58859,23,-1,,0.055100
58864,23,-1,,0.013500
58869,23,-1,,0.009500
58874,23,-1,,0.024300
58879,23,-1,,0.069600
58884,23,-1,,0.012000
58889,23,-1,,0.017500
58894,23,-1,,0.011500
58899,23,-1,,0.031000
58904,23,-1,,0.012500
58909,23,-1,,0.021700
58914,23,-1,,0.010200
58919,23,-1,,0.010900
58924,23,-1,,0.014000
58929,23,-1,,0.054100
58934,23,-1,,0.246800
58939,23,-1,,0.010300
58944,23,-1,,0.043700
58949,23,-1,,0.010700
58954,23,-1,,0.022600
58959,23,-1,,0.019000
58964,23,-1,,0.012700
58969,23,-1,,0.015400
58974,23,-1,,0.015500
58979,23,-1,,0.011100
58984,23,-1,,0.010000
58989,23,-1,,0.009500
58994,23,-1,,0.022600
58999,23,-1,,0.020000
59004,23,-1,,0.012500
59009,23,-1,,0.014100
59014,23,-1,,0.042800
59019,23,-1,,0.015500
59024,23,-1,,0.009600
59029,23,-1,,0.027300
59034,23,-1,,0.022200
59039,23,-1,,0.032900
59044,23,-1,,0.010200
59049,23,-1,,0.020800
59054,23,-1,,0.020700
59059,23,-1,,0.009300
59064,23,-1,,0.022100
59069,23,-1,,0.018200
59074,23,-1,,0.019600
59079,23,-1,,0.015600
59084,23,-1,,0.009200
59089,23,-1,,0.022600
59094,23,-1,,0.013800
59099,23,-1,,0.016500
59104,23,-1,,0.018400
59109,23,-1,,0.022100
59114,23,-1,,0.022600
59119,23,-1,,0.025400
59124,23,-1,,0.012500
59129,23,-1,,0.028600
59134,23,-1,,0.009500
59139,23,-1,,0.035300
59144,23,-1,,0.016100
59149,23,-1,,0.012000
59154,23,-1,,0.037600
59159,23,-1,,0.009300
59164,23,-1,,0.161400
59169,23,-1,,0.028400
59174,23,-1,,0.011400
59179,23,-1,,0.072500
59184,23,-1,,0.016200
59189,23,-1,,0.011500
59194,23,-1,,0.013800
59199,23,-1,,0.012000
59204,23,-1,,0.010000
59209,23,-1,,0.010500
59214,23,-1,,0.067900
59219,23,-1,,0.026600
59224,23,-1,,0.011100
59229,23,-1,,0.014600
59234,23,-1,,0.020700
59239,23,-1,,0.018600
59244,23,-1,,0.011300
59249,23,-1,,0.013600
59254,23,-1,,0.015400
59259,23,-1,,0.013100
59264,23,-1,,0.016100
59269,23,-1,,0.022200
59274,23,-1,,0.012200
59279,23,-1,,0.185900
59284,23,-1,,0.065300
59289,23,-1,,0.081600
59294,23,-1,,0.021200
59299,23,-1,,0.025600
59304,23,-1,,0.027600
59309,23,-1,,0.030900
59314,23,-1,,0.010900
59319,23,-1,,0.013100
59324,23,-1,,0.012800
59329,23,-1,,0.014000
59334,23,-1,,0.038200
59339,23,-1,,0.017300
59344,23,-1,,0.022500
59349,23,-1,,0.011600
59354,23,-1,,0.010100
59359,23,-1,,0.025200
59364,23,-1,,0.023000
59369,23,-1,,0.026800
59374,23,-1,,0.109000
59379,23,-1,,0.014000
59384,23,-1,,0.026100
59389,23,-1,,0.165000
59394,23,-1,,0.013900
59399,23,-1,,0.083100
59404,23,-1,,0.012600
59409,23,-1,,0.009900
59414,23,-1,,0.015000
59419,23,-1,,0.008600
59424,23,-1,,0.012200
59429,23,-1,,0.009400
59434,23,-1,,0.024400
59439,23,-1,,0.008500
59444,23,-1,,0.009600
59449,23,-1,,0.029800
59454,23,-1,,0.010700
59459,23,-1,,0.014600
59464,23,-1,,0.011500
59469,23,-1,,0.011300
59474,23,-1,,0.015700
59479,23,-1,,0.014600
59484,23,-1,,0.016500
59489,23,-1,,0.010800
59494,23,-1,,0.020200
59499,23,-1,,0.009700
59504,23,-1,,0.032500
59509,23,-1,,0.017800
59514,23,-1,,0.055200
59519,23,-1,,0.023100
59524,23,-1,,0.008900
59529,23,-1,,0.059600
59534,23,-1,,0.010000
59539,23,-1,,0.021800
59544,23,-1,,0.020000
59549,23,-1,,0.014700
59554,23,-1,,0.038700
59559,23,-1,,0.054900
59564,23,-1,,0.011000
59569,23,-1,,0.011700
59574,23,-1,,0.040000
59579,23,-1,,0.092500
59584,23,-1,,0.011100
59589,23,-1,,0.032100
59594,23,-1,,0.010500
59599,23,-1,,0.060100
59604,23,-1,,0.015600
59609,23,-1,,0.017000
59613,23,-1,,0.018300
59617,23,-1,,0.029700
59621,23,-1,,0.017600
59625,23,-1,,0.019900
59629,23,-1,,0.013500
59633,23,-1,,0.027200
59636,23,-1,,0.125100
59639,23,-1,,0.017400
59642,23,-1,,0.022400
59645,23,-1,,0.010900
59649,23,-1,,0.022000
59653,23,-1,,0.069000
59658,23,-1,,0.009700
59663,23,-1,,0.010300
59668,23,-1,,0.036600
59673,23,-1,,0.014400
59678,23,-1,,0.274300
59683,23,-1,,0.015400
59688,23,-1,,0.013700
59693,23,-1,,0.026400
59698,23,-1,,0.027400
59703,23,-1,,0.009700
59708,23,-1,,0.023000
59713,23,-1,,0.022000
59718,23,-1,,0.012700
59723,23,-1,,0.016500
59728,23,-1,,0.013500
59733,23,-1,,0.220100
59738,23,-1,,0.016500
59743,23,-1,,0.013600
59748,23,-1,,0.011400
59753,23,-1,,0.012200
59758,23,-1,,0.013000
59763,23,-1,,0.011100
59768,23,-1,,0.012600
59773,23,-1,,0.024500
59778,23,-1,,0.027700
59783,23,-1,,0.013400
59788,23,-1,,0.022800
59793,23,-1,,0.013100
59798,23,-1,,0.011100
59803,23,-1,,0.012900
59808,23,-1,,0.034300
59813,23,-1,,0.010100
59818,23,-1,,0.023200
59823,23,-1,,0.013700
59828,23,-1,,0.017100
59833,23,-1,,0.013100
59838,23,-1,,0.021200
59843,23,-1,,0.018200
59848,23,-1,,0.012400
59853,23,-1,,0.013000
59858,23,-1,,0.012700
59863,23,-1,,0.016900
59868,23,-1,,0.073600
59873,23,-1,,0.016600
59878,23,-1,,0.097400
59883,23,-1,,0.016700
59888,23,-1,,0.033000
59893,23,-1,,0.020200
59898,23,-1,,0.013500
59903,23,-1,,0.019000
59908,23,-1,,0.019800
59913,23,-1,,0.011600
59918,23,-1,,0.010600
59923,23,-1,,0.010100
59928,23,-1,,0.017600
59933,23,-1,,0.020400
